Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:1100
,,ICD 10 - WHO:F15159,"Oth stimulant abuse w stim-induce psychotic disorder, unsp (F15159)","Oth stimulant abuse w stim-induce psychotic disorder, unsp (F15159)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15180,Oth stimulant abuse with stimulant-induced anxiety disorder (F15180),Oth stimulant abuse with stimulant-induced anxiety disorder (F15180),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15181,Oth stimulant abuse w stimulant-induced sexual dysfunction (F15181),Oth stimulant abuse w stimulant-induced sexual dysfunction (F15181),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15182,Other stimulant abuse with stimulant-induced sleep disorder (F15182),Other stimulant abuse with stimulant-induced sleep disorder (F15182),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15188,Other stimulant abuse with other stimulant-induced disorder (F15188),Other stimulant abuse with other stimulant-induced disorder (F15188),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1519,Other stimulant abuse with unsp stimulant-induced disorder (F1519),Other stimulant abuse with unsp stimulant-induced disorder (F1519),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1520,"Other stimulant dependence, uncomplicated (F1520)","Other stimulant dependence, uncomplicated (F1520)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1521,"Other stimulant dependence, in remission (F1521)","Other stimulant dependence, in remission (F1521)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15220,"Other stimulant dependence with intoxication, uncomplicated (F15220)","Other stimulant dependence with intoxication, uncomplicated (F15220)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15221,Other stimulant dependence with intoxication delirium (F15221),Other stimulant dependence with intoxication delirium (F15221),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15222,Oth stimulant dependence w intox w perceptual disturbance (F15222),Oth stimulant dependence w intox w perceptual disturbance (F15222),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15229,"Other stimulant dependence with intoxication, unspecified (F15229)","Other stimulant dependence with intoxication, unspecified (F15229)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1523,Other stimulant dependence with withdrawal (F1523),Other stimulant dependence with withdrawal (F1523),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1524,Oth stimulant dependence w stimulant-induced mood disorder (F1524),Oth stimulant dependence w stimulant-induced mood disorder (F1524),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15250,Oth stim depend w stim-induce psych disorder w delusions (F15250),Oth stim depend w stim-induce psych disorder w delusions (F15250),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15251,Oth stimulant depend w stim-induce psych disorder w hallucin (F15251),Oth stimulant depend w stim-induce psych disorder w hallucin (F15251),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15259,"Oth stimulant depend w stim-induce psychotic disorder, unsp (F15259)","Oth stimulant depend w stim-induce psychotic disorder, unsp (F15259)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15280,Oth stimulant dependence w stim-induce anxiety disorder (F15280),Oth stimulant dependence w stim-induce anxiety disorder (F15280),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15281,Oth stimulant dependence w stim-induce sexual dysfunction (F15281),Oth stimulant dependence w stim-induce sexual dysfunction (F15281),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15282,Oth stimulant dependence w stimulant-induced sleep disorder (F15282),Oth stimulant dependence w stimulant-induced sleep disorder (F15282),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15288,Oth stimulant dependence with oth stimulant-induced disorder (F15288),Oth stimulant dependence with oth stimulant-induced disorder (F15288),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1529,Oth stimulant dependence w unsp stimulant-induced disorder (F1529),Oth stimulant dependence w unsp stimulant-induced disorder (F1529),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1590,"Other stimulant use, unspecified, uncomplicated (F1590)","Other stimulant use, unspecified, uncomplicated (F1590)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15920,"Other stimulant use, unsp with intoxication, uncomplicated (F15920)","Other stimulant use, unsp with intoxication, uncomplicated (F15920)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15921,"Other stimulant use, unspecified with intoxication delirium (F15921)","Other stimulant use, unspecified with intoxication delirium (F15921)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15922,"Oth stimulant use, unsp w intox w perceptual disturbance (F15922)","Oth stimulant use, unsp w intox w perceptual disturbance (F15922)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15929,"Other stimulant use, unsp with intoxication, unspecified (F15929)","Other stimulant use, unsp with intoxication, unspecified (F15929)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1593,"Other stimulant use, unspecified with withdrawal (F1593)","Other stimulant use, unspecified with withdrawal (F1593)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1594,"Oth stimulant use, unsp with stimulant-induced mood disorder (F1594)","Oth stimulant use, unsp with stimulant-induced mood disorder (F1594)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15950,"Oth stim use, unsp w stim-induce psych disorder w delusions (F15950)","Oth stim use, unsp w stim-induce psych disorder w delusions (F15950)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15951,"Oth stim use, unsp w stim-induce psych disorder w hallucin (F15951)","Oth stim use, unsp w stim-induce psych disorder w hallucin (F15951)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15959,"Oth stimulant use, unsp w stim-induce psych disorder, unsp (F15959)","Oth stimulant use, unsp w stim-induce psych disorder, unsp (F15959)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15980,"Oth stimulant use, unsp w stimulant-induced anxiety disorder (F15980)","Oth stimulant use, unsp w stimulant-induced anxiety disorder (F15980)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15981,"Oth stimulant use, unsp w stim-induce sexual dysfunction (F15981)","Oth stimulant use, unsp w stim-induce sexual dysfunction (F15981)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15982,"Oth stimulant use, unsp w stimulant-induced sleep disorder (F15982)","Oth stimulant use, unsp w stimulant-induced sleep disorder (F15982)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F15988,"Oth stimulant use, unsp with oth stimulant-induced disorder (F15988)","Oth stimulant use, unsp with oth stimulant-induced disorder (F15988)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1599,"Oth stimulant use, unsp with unsp stimulant-induced disorder (F1599)","Oth stimulant use, unsp with unsp stimulant-induced disorder (F1599)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1610,"Hallucinogen abuse, uncomplicated (F1610)","Hallucinogen abuse, uncomplicated (F1610)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16120,"Hallucinogen abuse with intoxication, uncomplicated (F16120)","Hallucinogen abuse with intoxication, uncomplicated (F16120)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16121,Hallucinogen abuse with intoxication with delirium (F16121),Hallucinogen abuse with intoxication with delirium (F16121),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16122,Hallucinogen abuse w intoxication w perceptual disturbance (F16122),Hallucinogen abuse w intoxication w perceptual disturbance (F16122),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16129,"Hallucinogen abuse with intoxication, unspecified (F16129)","Hallucinogen abuse with intoxication, unspecified (F16129)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1614,Hallucinogen abuse with hallucinogen-induced mood disorder (F1614),Hallucinogen abuse with hallucinogen-induced mood disorder (F1614),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16150,Hallucinogen abuse w psychotic disorder w delusions (F16150),Hallucinogen abuse w psychotic disorder w delusions (F16150),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16151,Hallucinogen abuse w psychotic disorder w hallucinations (F16151),Hallucinogen abuse w psychotic disorder w hallucinations (F16151),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16159,"Hallucinogen abuse w psychotic disorder, unsp (F16159)","Hallucinogen abuse w psychotic disorder, unsp (F16159)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16180,Hallucinogen abuse w hallucinogen-induced anxiety disorder (F16180),Hallucinogen abuse w hallucinogen-induced anxiety disorder (F16180),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16183,Hallucign abuse w hallucign persisting perception disorder (F16183),Hallucign abuse w hallucign persisting perception disorder (F16183),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16188,Hallucinogen abuse with other hallucinogen-induced disorder (F16188),Hallucinogen abuse with other hallucinogen-induced disorder (F16188),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1619,Hallucinogen abuse with unsp hallucinogen-induced disorder (F1619),Hallucinogen abuse with unsp hallucinogen-induced disorder (F1619),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1620,"Hallucinogen dependence, uncomplicated (F1620)","Hallucinogen dependence, uncomplicated (F1620)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1621,"Hallucinogen dependence, in remission (F1621)","Hallucinogen dependence, in remission (F1621)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16220,"Hallucinogen dependence with intoxication, uncomplicated (F16220)","Hallucinogen dependence with intoxication, uncomplicated (F16220)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16221,Hallucinogen dependence with intoxication with delirium (F16221),Hallucinogen dependence with intoxication with delirium (F16221),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16229,"Hallucinogen dependence with intoxication, unspecified (F16229)","Hallucinogen dependence with intoxication, unspecified (F16229)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1624,Hallucinogen dependence w hallucinogen-induced mood disorder (F1624),Hallucinogen dependence w hallucinogen-induced mood disorder (F1624),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16250,Hallucinogen dependence w psychotic disorder w delusions (F16250),Hallucinogen dependence w psychotic disorder w delusions (F16250),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16251,Hallucinogen dependence w psychotic disorder w hallucin (F16251),Hallucinogen dependence w psychotic disorder w hallucin (F16251),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16259,"Hallucinogen dependence w psychotic disorder, unsp (F16259)","Hallucinogen dependence w psychotic disorder, unsp (F16259)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16280,Hallucinogen dependence w anxiety disorder (F16280),Hallucinogen dependence w anxiety disorder (F16280),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16283,Hallucign depend w hallucign persisting perception disorder (F16283),Hallucign depend w hallucign persisting perception disorder (F16283),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16288,Hallucinogen dependence w oth hallucinogen-induced disorder (F16288),Hallucinogen dependence w oth hallucinogen-induced disorder (F16288),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1629,Hallucinogen dependence w unsp hallucinogen-induced disorder (F1629),Hallucinogen dependence w unsp hallucinogen-induced disorder (F1629),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1690,"Hallucinogen use, unspecified, uncomplicated (F1690)","Hallucinogen use, unspecified, uncomplicated (F1690)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16920,"Hallucinogen use, unsp with intoxication, uncomplicated (F16920)","Hallucinogen use, unsp with intoxication, uncomplicated (F16920)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16921,"Hallucinogen use, unsp with intoxication with delirium (F16921)","Hallucinogen use, unsp with intoxication with delirium (F16921)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16929,"Hallucinogen use, unspecified with intoxication, unspecified (F16929)","Hallucinogen use, unspecified with intoxication, unspecified (F16929)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1694,"Hallucinogen use, unsp w hallucinogen-induced mood disorder (F1694)","Hallucinogen use, unsp w hallucinogen-induced mood disorder (F1694)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16950,"Hallucinogen use, unsp w psychotic disorder w delusions (F16950)","Hallucinogen use, unsp w psychotic disorder w delusions (F16950)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16951,"Hallucinogen use, unsp w psychotic disorder w hallucinations (F16951)","Hallucinogen use, unsp w psychotic disorder w hallucinations (F16951)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16959,"Hallucinogen use, unsp w psychotic disorder, unsp (F16959)","Hallucinogen use, unsp w psychotic disorder, unsp (F16959)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16980,"Hallucinogen use, unsp w anxiety disorder (F16980)","Hallucinogen use, unsp w anxiety disorder (F16980)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16983,"Hallucign use, unsp w hallucign persist perception disorder (F16983)","Hallucign use, unsp w hallucign persist perception disorder (F16983)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F16988,"Hallucinogen use, unsp w oth hallucinogen-induced disorder (F16988)","Hallucinogen use, unsp w oth hallucinogen-induced disorder (F16988)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1699,"Hallucinogen use, unsp w unsp hallucinogen-induced disorder (F1699)","Hallucinogen use, unsp w unsp hallucinogen-induced disorder (F1699)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17200,"Nicotine dependence, unspecified, uncomplicated (F17200)","Nicotine dependence, unspecified, uncomplicated (F17200)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17201,"Nicotine dependence, unspecified, in remission (F17201)","Nicotine dependence, unspecified, in remission (F17201)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17203,"Nicotine dependence unspecified, with withdrawal (F17203)","Nicotine dependence unspecified, with withdrawal (F17203)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17208,"Nicotine dependence, unsp, w oth nicotine-induced disorders (F17208)","Nicotine dependence, unsp, w oth nicotine-induced disorders (F17208)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17209,"Nicotine dependence, unsp, w unsp nicotine-induced disorders (F17209)","Nicotine dependence, unsp, w unsp nicotine-induced disorders (F17209)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17210,"Nicotine dependence, cigarettes, uncomplicated (F17210)","Nicotine dependence, cigarettes, uncomplicated (F17210)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17211,"Nicotine dependence, cigarettes, in remission (F17211)","Nicotine dependence, cigarettes, in remission (F17211)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17213,"Nicotine dependence, cigarettes, with withdrawal (F17213)","Nicotine dependence, cigarettes, with withdrawal (F17213)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17218,"Nicotine dependence, cigarettes, w oth disorders (F17218)","Nicotine dependence, cigarettes, w oth disorders (F17218)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17219,"Nicotine dependence, cigarettes, w unsp disorders (F17219)","Nicotine dependence, cigarettes, w unsp disorders (F17219)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17220,"Nicotine dependence, chewing tobacco, uncomplicated (F17220)","Nicotine dependence, chewing tobacco, uncomplicated (F17220)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17221,"Nicotine dependence, chewing tobacco, in remission (F17221)","Nicotine dependence, chewing tobacco, in remission (F17221)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17223,"Nicotine dependence, chewing tobacco, with withdrawal (F17223)","Nicotine dependence, chewing tobacco, with withdrawal (F17223)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17228,"Nicotine dependence, chewing tobacco, w oth disorders (F17228)","Nicotine dependence, chewing tobacco, w oth disorders (F17228)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17229,"Nicotine dependence, chewing tobacco, w unsp disorders (F17229)","Nicotine dependence, chewing tobacco, w unsp disorders (F17229)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17293,"Nicotine dependence, other tobacco product, with withdrawal (F17293)","Nicotine dependence, other tobacco product, with withdrawal (F17293)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17298,"Nicotine dependence, oth tobacco product, w oth disorders (F17298)","Nicotine dependence, oth tobacco product, w oth disorders (F17298)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F17299,"Nicotine dependence, oth tobacco product, w unsp disorders (F17299)","Nicotine dependence, oth tobacco product, w unsp disorders (F17299)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1810,"Inhalant abuse, uncomplicated (F1810)","Inhalant abuse, uncomplicated (F1810)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18120,"Inhalant abuse with intoxication, uncomplicated (F18120)","Inhalant abuse with intoxication, uncomplicated (F18120)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18121,Inhalant abuse with intoxication delirium (F18121),Inhalant abuse with intoxication delirium (F18121),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18129,"Inhalant abuse with intoxication, unspecified (F18129)","Inhalant abuse with intoxication, unspecified (F18129)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1814,Inhalant abuse with inhalant-induced mood disorder (F1814),Inhalant abuse with inhalant-induced mood disorder (F1814),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18150,Inhalant abuse w inhalnt-induce psych disorder w delusions (F18150),Inhalant abuse w inhalnt-induce psych disorder w delusions (F18150),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18151,Inhalant abuse w inhalnt-induce psych disorder w hallucin (F18151),Inhalant abuse w inhalnt-induce psych disorder w hallucin (F18151),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18159,"Inhalant abuse w inhalant-induced psychotic disorder, unsp (F18159)","Inhalant abuse w inhalant-induced psychotic disorder, unsp (F18159)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1817,Inhalant abuse with inhalant-induced dementia (F1817),Inhalant abuse with inhalant-induced dementia (F1817),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18180,Inhalant abuse with inhalant-induced anxiety disorder (F18180),Inhalant abuse with inhalant-induced anxiety disorder (F18180),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18188,Inhalant abuse with other inhalant-induced disorder (F18188),Inhalant abuse with other inhalant-induced disorder (F18188),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1819,Inhalant abuse with unspecified inhalant-induced disorder (F1819),Inhalant abuse with unspecified inhalant-induced disorder (F1819),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1820,"Inhalant dependence, uncomplicated (F1820)","Inhalant dependence, uncomplicated (F1820)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1821,"Inhalant dependence, in remission (F1821)","Inhalant dependence, in remission (F1821)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18220,"Inhalant dependence with intoxication, uncomplicated (F18220)","Inhalant dependence with intoxication, uncomplicated (F18220)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18221,Inhalant dependence with intoxication delirium (F18221),Inhalant dependence with intoxication delirium (F18221),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18229,"Inhalant dependence with intoxication, unspecified (F18229)","Inhalant dependence with intoxication, unspecified (F18229)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1824,Inhalant dependence with inhalant-induced mood disorder (F1824),Inhalant dependence with inhalant-induced mood disorder (F1824),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18250,Inhalant depend w inhalnt-induce psych disorder w delusions (F18250),Inhalant depend w inhalnt-induce psych disorder w delusions (F18250),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18251,Inhalant depend w inhalnt-induce psych disorder w hallucin (F18251),Inhalant depend w inhalnt-induce psych disorder w hallucin (F18251),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18259,"Inhalant depend w inhalnt-induce psychotic disorder, unsp (F18259)","Inhalant depend w inhalnt-induce psychotic disorder, unsp (F18259)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1827,Inhalant dependence with inhalant-induced dementia (F1827),Inhalant dependence with inhalant-induced dementia (F1827),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18280,Inhalant dependence with inhalant-induced anxiety disorder (F18280),Inhalant dependence with inhalant-induced anxiety disorder (F18280),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18288,Inhalant dependence with other inhalant-induced disorder (F18288),Inhalant dependence with other inhalant-induced disorder (F18288),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1829,Inhalant dependence with unsp inhalant-induced disorder (F1829),Inhalant dependence with unsp inhalant-induced disorder (F1829),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F1890,"Inhalant use, unspecified, uncomplicated (F1890)","Inhalant use, unspecified, uncomplicated (F1890)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:F18920,"Inhalant use, unspecified with intoxication, uncomplicated (F18920)","Inhalant use, unspecified with intoxication, uncomplicated (F18920)",,Diagnosis,N/A,,,,
